place_id,restaurant_name,address,latitude,longitude,restaurant_rating,user_rating_count,price_level,primary_type,all_types,search_area,searched_as,reviews,bank_count_500m,bus_stop_count_500m,cinema_count_500m,clinic_count_500m,college_count_500m,hospital_count_500m,museum_count_500m,office_count_500m,parking_space_count_500m,recreation_count_500m,retail_count_500m,school_count_500m,temple_count_500m,competitor_count_500m,avg_restaurant_rating_500m,avg_review_ratings_500m,nearest_restaurant_m
ChIJP9bPg70Z6zkR-COOrYoc5OE,Espresso Organic Coffee House,"Kathmandu 44600, Nepal",27.6911255,85.3337272,4.5,260.0,PRICE_LEVEL_MODERATE,coffee_shop,coffee_shop|cafe|food_store|store|food|point_of_interest|establishment,Baneshwor,coffee_shop,"Great spot for coffee lovers in Thapagaun,New baneshwor. Their coffee is consistently good, with fresh flavour and smooth texture. I also appreciate their barista training program , it's well structured, practical and perfect for anyone who wants to learn real cafe skills. Friendly service, nice atmosphere and genuine passion for coffee. ||| Loved the cozy vibe and friendly staff! The coffee was rich and perfectly brewed, and the place has just the right atmosphere to read, relax, or chat with friends. Definitely my all time favorite coffee stop in town. ||| Teachers are very friendly and well experienced . I learned barista here and it was very new and wonderful experience. ‘Bestt coffee and training spot’ ||| Goodplace to have a freshly brewed coffee.
More than just a expectation.
Heartly recommended ||| The level of service was amazing. Clean place ,taste of coffee was up to the mark. Friendly owners hospitality was worth of 5 star.
Recommend for short coffee hangout.",54,5,3,58,35,11,0,54,10,17,55,32,8,48,4.295833333333333,188.41666666666666,16.359465901311722
ChIJrfNQdTAZ6zkRirRByvMlPE4,RUST Bakery and coffee,"M8VM+PV5, Lakhe Chaur Marg, Kathmandu 00977, Nepal",27.6942549,85.3347357,4.6,17.0,,coffee_shop,coffee_shop|cafe|food_store|store|food|point_of_interest|establishment,Baneshwor,coffee_shop,"loved the ambience and hospitality..It has delicious bakery items and I was pleasantly surprised by its variety..Very friendly staffs,awesome coffee and a pleasant environment to chill out with frens..Much recommended❤️❤️ ||| I highly recommend this place !! The staff is very nice and welcoming. ||| Can't go wrong with the coffee and bakery, served here. Recommended. ||| Awesome place to hangout with friends. ||| Wow pizza",39,2,1,39,27,10,1,56,5,20,72,37,10,30,4.306666666666667,138.3,0.014851930216464842
ChIJFeCoGQAZ6zkRzvutDCXXo0o,Himalayan Origin Coffee,"P82Q+7W2, Kathmandu 44600, Nepal",27.7006875,85.3398125,4.8,35.0,,coffee_shop,coffee_shop|cafe|food_store|store|food|point_of_interest|establishment,Baneshwor,coffee_shop,"A really nice and cozy coffee spot! I ordered a hot chocolate, and it was rich, smooth, and perfectly warm. The environment is peaceful, making it a great place to relax or get some work done. The staff were also very friendly and welcoming, which made the experience even better. Definitely a place I’d love to visit again. ||| This dish hit the spot. The waffle was warm, crisp on the outside, and soft inside, exactly how it should be, topped with a rich scoop of chocolate ice cream, a drizzle of chocolate syrup, and a fresh mint leaf for a nice touch. It wasn’t overly sweet, just perfectly balanced, a great dessert for when you want something comforting but not too heavy. Would definitely order it again. ||| Origin Coffee is the best place to eat and work that you can find. The Wi-Fi is fast, the chairs and tables are very comfortable, and the music in the background is chill enough to keep you focused. Also, you can get more coffee whenever you need it, and the baristas are always happy to help. It's already become my new favorite place to work. ||| Doesn't know how to serve latte properly.It contain too much milk little espresso and also it was served in transparent cup. You guyz don't know latte is served in latte cup or ceramic cupp. ||| a perfect place to experience authentic flavors. The ambiance is calm and welcoming, making it a great spot to relax, catch up with friends, or even get some work done.If you're a coffee lover or just someone who appreciates a good cafe experience, The Origin Coffee is a must-visit!",29,1,0,44,25,9,0,69,5,19,66,25,14,20,4.244999999999999,102.2,61.32918907187211
ChIJQW6G-esZ6zkR2H9SqKV8s5E,Umoja Coffee Nepal,"to New Baneshwor Chok, Way, Kathmandu 44600, Nepal",27.6879243,85.3355898,4.6,14.0,,coffee_shop,coffee_shop|cafe|food_store|store|food|point_of_interest|establishment,Baneshwor,coffee_shop,"Best cheesecake i’ve tasted since today.
400 rps abit more expensive than others.
Little bit jiggly and light airy cheesecake but creamy as well… Iced lemon tea was okay but quite sour, was expecting more of a sweet tea. Chia is also very tasty. ||| Best veg sandwich ||| Best coffee, best vibe, and the best welcome by the staff. Amazing service and friendly team — this is truly my favorite place☕✨ ||| Customer service is excellent. Each and every representative greets you.
The most vibing coffee cafe at New Baneswor chok.
Though taste of coffee is moderate to my taste bud ||| Staffs are very friendly. A bit on expensive side. Good to dine and work.",54,7,3,57,47,14,1,74,10,12,75,27,10,44,4.254545454545455,221.95454545454547,31.97386656371101
ChIJQUREGAAZ6zkRF3ZutJyv4dI,Himalayan coffee & Bar,"M8WV+2MP, Milan Chowk Marga, Kathmandu 44600, Nepal",27.6950822,85.34420709999999,5.0,5.0,,coffee_shop,coffee_shop|cafe|food_store|store|food|point_of_interest|establishment,Baneshwor,coffee_shop,Good place with great food and drinks really enjoyed !!! ||| Good |||  |||  ||| ,7,1,0,29,21,9,0,50,1,12,78,36,13,11,4.333333333333333,43.77777777777778,178.4094140071747
ChIJAVN0ek0Z6zkREzuTWKujkv8,Ripe coffee,"M8WJ+C3Q, Rudra Mati Marg, Kathmandu 44600, Nepal",27.6960723,85.3303311,4.7,22.0,,coffee_shop,coffee_shop|cafe|food_store|store|food|point_of_interest|establishment,Baneshwor,coffee_shop,"Entered ripe coffee few days back for quick snack. Ordered veg steam momo which was well seasoned and spices were perfectly blended with thin coating. Momo achar was twakka. Wai wai sadheko was well made and chips were mixed along side with tangy taste. Small space, neatly arranged seating area. Modern ambience. Very affordable rates which doesn’t burn a hole in your pocket. ||| Limited food selection. Good place for quick meetings over tea/coffee. No parking. ||| Great experience… delicious cookies n snacks ….. can't describe that ship of sweet-smelling Americano.… ||| Never been there.. but  I see it daily from my rental room... must be great.. ||| Good 👍 best ❤️",16,4,1,13,14,6,1,70,12,15,64,21,11,18,4.411111111111111,25.166666666666668,179.23066355605638
ChIJ8-wn8Q4Z6zkR_zan4v2w36M,Ujamaa koffie & bakery with library,"Kathmandu 44600, Nepal",27.6842635,85.3333667,4.4,500.0,,coffee_shop,coffee_shop|cafe|food_store|store|food|point_of_interest|establishment,Baneshwor,coffee_shop,"The food is excellent, and the coffee surpasses many of the popular cafés in town. The ambience is pleasant and ideal for those who work remotely — peaceful, comfortable, and complemented by good snacks. Highly recommended for a relaxing visit. ||| Cozy, Aesthetic and Peaceful.
A place  to start your day with. The staffs are very welcoming and friendly and also their service is good. You can enjoy reading books in their small library which is filled with variety of genres. Perfect for working in peace and also for sharing a laugh or heartfelt conversation. ||| This cafe is so good, as per me! Went there with my friend. Environment was peaceful and soothing. We enjoyed the treat there, had fun and also charged our phone of course😂. Only thing, that they need to improve is the service, otherwise the order is not slow as people are saying in reviews given previously. They have improved and the addition of library with so much of books adds cherry over the cake. Would recommend to everyone trying for some refreshment. ||| I had a really lovely experience on my last visit to Ujuma Coffee. The main reason I stopped by was for the coffee, and it certainly delivered! The coffee was excellent—perfectly brewed, rich in flavor, and exactly what I needed.
Beyond the great cup of coffee, the place itself is genuinely good. It has a cozy and welcoming atmosphere that makes it an ideal spot to relax, work, or just catch up with a friend. The ambiance is peaceful, and it feels like a comfortable local spot.
Everything was good, from the quality of my drink to the overall environment. It's a solid, reliable choice for a quality coffee and a pleasant escape.
Highly recommended for a great coffee break! ||| One of my best places . It feels like a second home to me. The foods are so delicious.  I highly recommend the chicken pizza and chicken lollipop.  I just love it 💗.",35,1,2,40,38,8,1,85,7,14,92,29,15,28,4.2250000000000005,160.07142857142858,106.18557576938233
ChIJrzg7iq0Z6zkR_zcJSosYdH8,Everest Coffee Beans (Setopul),"Maitidevi Complex, Setopul, Kathmandu 44600, Nepal",27.7030384,85.33443199999999,4.6,11.0,,coffee_shop,coffee_shop|cafe|food_store|store|food|point_of_interest|establishment,Baneshwor,coffee_shop,"Very friendly barista made me feel comfortable. Rachana is very good at service♥️ ||| A perfect place for coffee lovers. Great coffee, warm service, and a relaxing ambiance. Highly recommended! ||| very good service ||| Excellent customer sercive. Thank you Dipesh for good experience ||| Nice communication, specially Dipesh",18,2,0,26,14,9,1,48,6,20,55,28,14,7,4.485714285714286,82.42857142857143,82.9478676283993
ChIJiVxnSQAZ6zkRPJjRsxyIXXA,Coffee 9,"Madan Bhandari Path, Kathmandu 44600, Nepal",27.6944883,85.3299941,4.8,20.0,,coffee_shop,coffee_shop|cafe|food_store|store|food|point_of_interest|establishment,Baneshwor,coffee_shop,"If you are a coffee lover, Coffee 9 is a must visit place. They serve organic coffee beans from different parts of Nepal, and you can really taste the quality in every cup. Their special tea made from Ilam tea garden leaves is also excellent. The snacks are delicious with great variety and fresh taste.
The place has plenty of space and is very comfortable. It is kids friendly with a nice playing zone, which makes it perfect for families. Parking space is available, and you can also book the venue for parties or events. Prices are very affordable compared to the quality they offer.
The owner Pramod is very friendly and welcoming, and the staff always greet you with bright smiles. You feel relaxed and happy from the moment you enter. Overall, a wonderful place to spend time with great food, drinks, and atmosphere. Highly recommended. ||| Absolutely amazing food and coffee tbh. Worth every price. Had their recently added Turkish Loaded fries and their special menu’s chicken nuggets and it was worth every penny. For around 300 for each dish, they had big portions. The loaded fries took around 30 mins but it was worth the wait considering they had just added it to the menu yesterday. The coffee was great too! Would absolutely recommend. ||| If you’re a coffee lover, this place is a little slice of heaven! ☕✨
The atmosphere is warm and cozy, perfect for relaxing with friends or getting some work done. The staff is super friendly and welcoming, making you feel right at home. #coffee9 ||| The cafe is quite spacious and noise free.I loved the vibe and the interior design overall. ||| Best coffee and cozy place in town",19,2,1,18,21,5,1,67,12,17,54,19,12,20,4.41,32.7,102.83944061783454
ChIJqeGNXwcZ6zkR7sRr9MlvGHY,Caffeination,"Ganesh Marga, Kathmandu 44600, Nepal",27.6856406,85.3352208,4.8,30.0,,coffee_shop,coffee_shop|cafe|food_store|store|food|point_of_interest|establishment,Baneshwor,coffee_shop,"Small place, good vibes and tasty cakes. Had a nice experience here. Can recommend this  place for quick coffee and dessert. ||| Would not recommend. The server did not even know the items she sells. She packed chocolate cake when order was for brownies. The cake tasted terrible and wasnt worth half the price. ||| I come here almost everyday. Love this place; both the coffee and the people. Good place to relax, work, and make friends.

PS: There’s also good music. ||| I recently visited Caffeination and it was an incredible experience from start to finish! The ambiance was warm and inviting, making it the perfect spot to relax or catch up with friends.

The staff were friendly, attentive, and genuinely passionate about the coffee they served. I ordered a latte, and it was one of the smoothest, most flavorful cups I’ve had in a long time.

But the highlight of my visit was undoubtedly the brownie! It was rich, perfectly moist, and had just the right amount of sweetness. The balance of flavors made every bite pure bliss—I even found myself contemplating ordering a second one!

If you’re looking for a cozy place with amazing coffee and desserts, this should definitely be on your list. ||| They offer one the great coffee ☕ (if compared to few best coffee around Kathmandu you will choose to be here for the taste) in a cozy space.

If you want to discuss about new ideas this might be one goos place to hang around.",40,5,2,50,43,15,1,70,11,15,75,24,11,39,4.241025641025642,197.25641025641025,33.94668452390508
